graph,method,metric,value,timestamp,database,subset,min_cov_ignored,run_id
$S_\text{No-3}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:32:39.236440755,memgraph,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-28 21:56:37.278623663,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-28 21:56:37.278623663,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.305314009661835,2026-04-28 21:56:37.278623663,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936604,2026-04-28 21:56:37.278623663,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_1$: NodeCount,1124.0,2026-04-28 21:56:37.325711475,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_2$: EdgeCount,3969.0,2026-04-28 21:56:37.325711475,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_3$: AvgNodePropCount,8.29626334519573,2026-04-28 21:56:37.325711475,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_4$: AvgEdgePropCount,2.7147896195515244,2026-04-28 21:56:37.325711475,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-28 21:57:35.555628991,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-28 21:57:35.555628991,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.305314009661835,2026-04-28 21:57:35.555628991,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936604,2026-04-28 21:57:35.555628991,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_1$: NodeCount,1124.0,2026-04-28 21:57:35.595547473,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_2$: EdgeCount,3969.0,2026-04-28 21:57:35.595547473,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_3$: AvgNodePropCount,8.29626334519573,2026-04-28 21:57:35.595547473,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_4$: AvgEdgePropCount,2.7147896195515244,2026-04-28 21:57:35.595547473,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-28 21:58:32.793424265,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-28 21:58:32.793424265,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.305314009661835,2026-04-28 21:58:32.793424265,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936604,2026-04-28 21:58:32.793424265,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_1$: NodeCount,1035.0,2026-04-28 21:58:32.795099524,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_2$: EdgeCount,3139.0,2026-04-28 21:58:32.795099524,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_3$: AvgNodePropCount,13.305314009661835,2026-04-28 21:58:32.795099524,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_4$: AvgEdgePropCount,3.4326218540936604,2026-04-28 21:58:32.795099524,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-28 21:59:32.391443364,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-28 21:59:32.391443364,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.99231950844854,2026-04-28 21:59:32.391443364,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-28 21:59:32.391443364,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_1$: NodeCount,2646.0,2026-04-28 21:59:32.514671399,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_2$: EdgeCount,6502.0,2026-04-28 21:59:32.514671399,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_3$: AvgNodePropCount,0.783068783068783,2026-04-28 21:59:32.514671399,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 21:59:32.514671399,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-28 22:00:25.327156065,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-28 22:00:25.327156065,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.99231950844854,2026-04-28 22:00:25.327156065,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-28 22:00:25.327156065,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_1$: NodeCount,666.0,2026-04-28 22:00:25.358907151,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_2$: EdgeCount,2598.0,2026-04-28 22:00:25.358907151,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_3$: AvgNodePropCount,2.984984984984985,2026-04-28 22:00:25.358907151,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_4$: AvgEdgePropCount,2.2540415704387993,2026-04-28 22:00:25.358907151,memgraph,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-28 22:01:17.686896660,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-28 22:01:17.686896660,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.99231950844854,2026-04-28 22:01:17.686896660,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-28 22:01:17.686896660,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_1$: NodeCount,2631.0,2026-04-28 22:01:17.796759493,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_2$: EdgeCount,5856.0,2026-04-28 22:01:17.796759493,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_3$: AvgNodePropCount,1.2671987837324212,2026-04-28 22:01:17.796759493,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 22:01:17.796759493,memgraph,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 22:02:26.938332317,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 22:02:26.938332317,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931562,2026-04-28 22:02:26.938332317,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.7878387233993314,2026-04-28 22:02:26.938332317,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_1$: NodeCount,3845579.0,2026-04-28 22:04:35.104134658,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_2$: EdgeCount,5286216.0,2026-04-28 22:04:35.104134658,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_3$: AvgNodePropCount,2.099875207348645,2026-04-28 22:04:35.104134658,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 22:04:35.104134658,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 22:05:31.186009267,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 22:05:31.186009267,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931562,2026-04-28 22:05:31.186009267,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.7878387233993314,2026-04-28 22:05:31.186009267,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_1$: NodeCount,579979.0,2026-04-28 22:06:15.499771382,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_2$: EdgeCount,2214417.0,2026-04-28 22:06:15.499771382,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_3$: AvgNodePropCount,2.9962619336217435,2026-04-28 22:06:15.499771382,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_4$: AvgEdgePropCount,2.299598043186951,2026-04-28 22:06:15.499771382,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 22:07:04.874484430,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 22:07:04.874484430,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931562,2026-04-28 22:07:04.874484430,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.7878387233993314,2026-04-28 22:07:04.874484430,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_1$: NodeCount,3459779.0,2026-04-28 22:08:39.230873608,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_2$: EdgeCount,4898400.0,2026-04-28 22:08:39.230873608,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_3$: AvgNodePropCount,2.2236876979712843,2026-04-28 22:08:39.230873608,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 22:08:39.230873608,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 22:09:31.982537847,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 22:09:31.982537847,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931562,2026-04-28 22:09:31.982537847,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.7878387233993314,2026-04-28 22:09:31.982537847,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_1$: NodeCount,5672180.0,2026-04-28 22:13:07.742143229,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_2$: EdgeCount,10766019.0,2026-04-28 22:13:07.742143229,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_3$: AvgNodePropCount,2.321418749052496,2026-04-28 22:13:07.742143229,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 22:13:07.742143229,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 22:14:09.264621784,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 22:14:09.264621784,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931562,2026-04-28 22:14:09.264621784,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.7878387233993314,2026-04-28 22:14:09.264621784,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_1$: NodeCount,579979.0,2026-04-28 22:14:52.494196533,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_2$: EdgeCount,2214417.0,2026-04-28 22:14:52.494196533,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_3$: AvgNodePropCount,2.9962619336217435,2026-04-28 22:14:52.494196533,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_4$: AvgEdgePropCount,2.299598043186951,2026-04-28 22:14:52.494196533,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 22:15:44.586810556,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 22:15:44.586810556,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931562,2026-04-28 22:15:44.586810556,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.7878387233993314,2026-04-28 22:15:44.586810556,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_1$: NodeCount,5286922.0,2026-04-28 22:18:28.314764268,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_2$: EdgeCount,10378203.0,2026-04-28 22:18:28.314764268,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_3$: AvgNodePropCount,2.418473168319681,2026-04-28 22:18:28.314764268,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 22:18:28.314764268,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:20:06.663026569,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:20:06.663026569,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:20:06.663026569,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:20:06.663026569,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_1$: NodeCount,2017381.0,2026-04-28 22:20:33.465996800,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_2$: EdgeCount,3681864.0,2026-04-28 22:20:33.465996800,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_3$: AvgNodePropCount,9.518903965091825,2026-04-28 22:20:33.465996800,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_4$: AvgEdgePropCount,2.9484888632495836,2026-04-28 22:20:33.465996800,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:22:06.802726653,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:22:06.802726653,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:22:06.802726653,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:22:06.802726653,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_1$: NodeCount,2017381.0,2026-04-28 22:22:36.930161429,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_2$: EdgeCount,3681864.0,2026-04-28 22:22:36.930161429,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_3$: AvgNodePropCount,9.518903965091825,2026-04-28 22:22:36.930161429,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_4$: AvgEdgePropCount,2.9484888632495836,2026-04-28 22:22:36.930161429,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:24:17.183144561,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:24:17.183144561,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:24:17.183144561,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:24:17.183144561,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:24:17.185068524,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:24:17.185068524,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:24:17.185068524,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:24:17.185068524,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:26:04.921271698,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:26:04.921271698,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:26:04.921271698,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:26:04.921271698,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_1$: NodeCount,2021602.0,2026-04-28 22:28:01.465899180,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_2$: EdgeCount,4854231.0,2026-04-28 22:28:01.465899180,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_3$: AvgNodePropCount,8.595673629131408,2026-04-28 22:28:01.465899180,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_4$: AvgEdgePropCount,2.2363861546760946,2026-04-28 22:28:01.465899180,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:29:50.868844203,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:29:50.868844203,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:29:50.868844203,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:29:50.868844203,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_1$: NodeCount,2021602.0,2026-04-28 22:31:43.791002209,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_2$: EdgeCount,4854231.0,2026-04-28 22:31:43.791002209,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_3$: AvgNodePropCount,8.595673629131408,2026-04-28 22:31:43.791002209,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_4$: AvgEdgePropCount,2.2363861546760946,2026-04-28 22:31:43.791002209,neo4j,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:33:28.727404312,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:33:28.727404312,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:33:28.727404312,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:33:28.727404312,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:33:28.729109316,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_2$: EdgeCount,3339267.0,2026-04-28 22:33:28.729109316,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_3$: AvgNodePropCount,9.861892971218284,2026-04-28 22:33:28.729109316,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_4$: AvgEdgePropCount,3.2509934066367396,2026-04-28 22:33:28.729109316,neo4j,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 22:35:29.619319005,neo4j,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
